pointcall_outdate,different date if any,captain_name,different capt if any,ship_name,different ship_name if any,ship_homeport,different homeport if any,observations,geniève (pintes de Paris),eau-de-vie (pintes de Paris),Taffia (pintes de Paris),tabac en feuilles (livres poids),thé (livres poids),corinthes (livres poids),vin rouge (pintes),vin fin (pintes),vin (barriques),vin (pots),liqueurs (pintes),tabac en poudre (livre poids),tabac fabriqué (livres poids),tabac en côtes (livres poids),drogues (livres poids),rhubarbre (livres poids),amidon (livres poids),café (livres poids),sucre brut (livres poids),sucre rafiné (livres),sucre en pain (livres poids),mousseline (livres poids),mousseline (livres tounois),mousseline des Indes (livres tournois),mousselines et mouchoirs (livres tournois),mouchoirs de mousseline (livres poids),mouchoirs de mousselin (valeur en £-stg),mouchoirs de soie (livres poids),mouchoirs de soie (livres tournois),perses (livres poids),nankins (livres poids),nankins (pièces),mouchoirs de Bandannoes (livres poids),Bandanoes (livres poids),bandanoes (valeur livres tournois),Bandanoes (pièces),Dimity (?) (livres poids),crêpes (livres poids),Soie des Indes (livres poids),soie et mousseline (livres tournois),marchandises des Indes (livres tournois),soieries (livres tournois),Jalap (livres poids),Taffetas (livres poids),Cambray (en livres tournois),Cambray (en £ stg),cambray (livres poids),Gauzes (livres poids),mercerie fine (livres poids),sené (livres poids),nacres de perle (livres tournois),pots de vess (en bouteiilles) /  potjevleesch???,porcelaine (livres tournois),voiture,Chocolat (livres poids),cartes à jouer (en livres poids),poudre à poudrer (livres poids),ship_id,ship_tonnage,pointcall_name,homeport_uhgs_id,ship_flag_standardized_fr,source_doc_id,homeport_lat,homeport_long,homeport_standardized_fr,mois,outdate,homeport_geom4326,homeport_comte,homeport_substate_1789_fr,homeport_state_1789_fr,pointcall_uhgs_id,pointcall_toponyme_fr,pointcall_toponyme_en,pointcall_lat,pointcall_long,pointcall_substate_1789_fr,pointcall_state_1789_fr,pointcall_partner_balance_1789,pointcall_partner_balance_supp_1789,pointcall_geom4326,shipment_price
1787=05=12,,"Ness, Jean",,Société,,Sunderland,,NOT in the Manuscript,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0001580N,150,Sunderland,A0380557,britannique,110562,"54,911,944","-1,383,333",Sunderland,5,1787-05-12,POINT (-1.383333 54.911944),North Umberland,Angleterre,Grande-Bretagne,A0380557,Sunderland,Sunderland,"54,911,944","-1,383,333",Angleterre,Grande-Bretagne,Angleterre,Etranger,POINT (-1.383333 54.911944),3111
1787=04=16,,"Smith, Jean",,Jean et Elisabeth,,Sunderland,,NOT in the Manuscript,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0000435N,95,Sunderland,A0380557,britannique,110437,"54,911,944","-1,383,333",Sunderland,4,1787-04-16,POINT (-1.383333 54.911944),North Umberland,Angleterre,Grande-Bretagne,A0380557,Sunderland,Sunderland,"54,911,944","-1,383,333",Angleterre,Grande-Bretagne,Angleterre,Etranger,POINT (-1.383333 54.911944),3111
1787=04=03,,"Moore, James",,Fortitude,,Sunderland,,NOT in the Manuscript,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0000382N,130,Sunderland,A0380557,britannique,110325,"54,911,944","-1,383,333",Sunderland,4,1787-04-03,POINT (-1.383333 54.911944),North Umberland,Angleterre,Grande-Bretagne,A0380557,Sunderland,Sunderland,"54,911,944","-1,383,333",Angleterre,Grande-Bretagne,Angleterre,Etranger,POINT (-1.383333 54.911944),3111
1787=04=02,,"Henderson, John",,Fortitude,,Sunderland,,NOT in the Manuscript,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0003224N,80,Sunderland,A0380557,britannique,110312,"54,911,944","-1,383,333",Sunderland,4,1787-04-02,POINT (-1.383333 54.911944),North Umberland,Angleterre,Grande-Bretagne,A0380557,Sunderland,Sunderland,"54,911,944","-1,383,333",Angleterre,Grande-Bretagne,Angleterre,Etranger,POINT (-1.383333 54.911944),3111
1787=03=13,,"Shepperd, Guillaume",,Effort,,Sunderland,,NOT in the Manuscript,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0000761N,100,Sunderland,A0380557,britannique,110144,"54,911,944","-1,383,333",Sunderland,3,1787-03-13,POINT (-1.383333 54.911944),North Umberland,Angleterre,Grande-Bretagne,A0380557,Sunderland,Sunderland,"54,911,944","-1,383,333",Angleterre,Grande-Bretagne,Angleterre,Etranger,POINT (-1.383333 54.911944),3111
1787=03=07,,"Nefs, John",,Société,,Sunderland,,NOT in the Manuscript,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0001580N,150,Sunderland,A0380557,britannique,110100,"54,911,944","-1,383,333",Sunderland,3,1787-03-07,POINT (-1.383333 54.911944),North Umberland,Angleterre,Grande-Bretagne,A0380557,Sunderland,Sunderland,"54,911,944","-1,383,333",Angleterre,Grande-Bretagne,Angleterre,Etranger,POINT (-1.383333 54.911944),3111
1787=02=15,,"Willenson, John",,Economie,,Sunderland,,NOT in the Manuscript,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0003226N,162,Sunderland,A0380557,britannique,109983,"54,911,944","-1,383,333",Sunderland,2,1787-02-15,POINT (-1.383333 54.911944),North Umberland,Angleterre,Grande-Bretagne,A0380557,Sunderland,Sunderland,"54,911,944","-1,383,333",Angleterre,Grande-Bretagne,Angleterre,Etranger,POINT (-1.383333 54.911944),3111
1787=01=04,,"Smith, Thomas",,Trois Frères,,Sunderland,,NOT in the Manuscript,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0000499N,180,Sunderland,A0380557,britannique,109751,"54,911,944","-1,383,333",Sunderland,1,1787-01-04,POINT (-1.383333 54.911944),North Umberland,Angleterre,Grande-Bretagne,A0380557,Sunderland,Sunderland,"54,911,944","-1,383,333",Angleterre,Grande-Bretagne,Angleterre,Etranger,POINT (-1.383333 54.911944),3111
1787=07=06,,"Moore, James",,Fortitude,,Sunderland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0000382N,130,Sunderland,A0380557,britannique,110889,"54,911,944","-1,383,333",Sunderland,7,1787-07-06,POINT (-1.383333 54.911944),North Umberland,Angleterre,Grande-Bretagne,A0380557,Sunderland,Sunderland,"54,911,944","-1,383,333",Angleterre,Grande-Bretagne,Angleterre,Etranger,POINT (-1.383333 54.911944),3111
1787=11=19,,"Jophin, Henri",,Anne,,Sunderland,,NO MANUSCRIPT FOR THIS MONTH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0003231N,60,Sunderland,A0380557,britannique,111706,"54,911,944","-1,383,333",Sunderland,11,1787-11-19,POINT (-1.383333 54.911944),North Umberland,Angleterre,Grande-Bretagne,A0380557,Sunderland,Sunderland,"54,911,944","-1,383,333",Angleterre,Grande-Bretagne,Angleterre,Etranger,POINT (-1.383333 54.911944),3111
1787=12=10,,"Rainer, James",,Elisabeth,,Lee,,,1 720,1 200,200,290,,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0000931N,12,Lisbonne [mais: Angleterre],A0385891,britannique,111832,"50,8","-1,2",Lee on Solent,12,1787-12-10,POINT (-1.2 50.8),Hampshire,Angleterre,Grande-Bretagne,A0394917,Angleterre (destination simulée pour),England (fake destination for),53,-2,Angleterre,Grande-Bretagne,Angleterre,Etranger,POINT (-2 53),3259
1787=12=06,,"Brookes, Thomas",,Betzy,,Lee,,,1 440,200,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0000715N,12,Lisbonne [mais: Angleterre],A0385891,britannique,111809,"50,8","-1,2",Lee on Solent,12,1787-12-06,POINT (-1.2 50.8),Hampshire,Angleterre,Grande-Bretagne,A0394917,Angleterre (destination simulée pour),England (fake destination for),53,-2,Angleterre,Grande-Bretagne,Angleterre,Etranger,POINT (-2 53),2409
1787=11=09,,"Brookes, Thomas",,Betzy,,Lee,,NO MANUSCRIPT FOR THIS MONTH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0000715N,12,Lisbonne [mais: Angleterre],A0385891,britannique,111665,"50,8","-1,2",Lee on Solent,11,1787-11-09,POINT (-1.2 50.8),Hampshire,Angleterre,Grande-Bretagne,A0394917,Angleterre (destination simulée pour),England (fake destination for),53,-2,Angleterre,Grande-Bretagne,Angleterre,Etranger,POINT (-2 53),2409
1787=12=17,,"Brookes, Thomas",,Betzey,,Lee,,,1 080,120,,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0000715N,12,Lisbonne [mais: Angleterre],A0385891,britannique,111895,"50,8","-1,2",Lee on Solent,12,1787-12-17,POINT (-1.2 50.8),Hampshire,Angleterre,Grande-Bretagne,A0394917,Angleterre (destination simulée pour),England (fake destination for),53,-2,Angleterre,Grande-Bretagne,Angleterre,Etranger,POINT (-2 53),2117
1787=10=10,,"Brookes, Thomas",,Betzy,,Lee,,,1 260,140,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0000715N,12,Lisbonne [mais: Angleterre],A0385891,britannique,111516,"50,8","-1,2",Lee on Solent,10,1787-10-10,POINT (-1.2 50.8),Hampshire,Angleterre,Grande-Bretagne,A0394917,Angleterre (destination simulée pour),England (fake destination for),53,-2,Angleterre,Grande-Bretagne,Angleterre,Etranger,POINT (-2 53),2199
1787=09=15,,"Ramer, James",,Elisabeth,,Lee,,NO MANUSCRIPT FOR THIS MONTH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0000931N,12,Lisbonne [mais: Angleterre],A0385891,britannique,111356,"50,8","-1,2",Lee on Solent,9,1787-09-15,POINT (-1.2 50.8),Hampshire,Angleterre,Grande-Bretagne,A0394917,Angleterre (destination simulée pour),England (fake destination for),53,-2,Angleterre,Grande-Bretagne,Angleterre,Etranger,POINT (-2 53),2199
1787=09=15,,"Brookes, Thomas",,Betzey,,Lee,,NO MANUSCRIPT FOR THIS MONTH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0000715N,12,Lisbonne [mais: Angleterre],A0385891,britannique,111355,"50,8","-1,2",Lee on Solent,9,1787-09-15,POINT (-1.2 50.8),Hampshire,Angleterre,Grande-Bretagne,A0394917,Angleterre (destination simulée pour),England (fake destination for),53,-2,Angleterre,Grande-Bretagne,Angleterre,Etranger,POINT (-2 53),2199
1787=08=18,,"Brooker, Thomas",,Betzy,,Lee,,,880,160,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0000715N,12,Lisbonne [mais: Angleterre],A0385891,britannique,111158,"50,8","-1,2",Lee on Solent,8,1787-08-18,POINT (-1.2 50.8),Hampshire,Angleterre,Grande-Bretagne,A0394917,Angleterre (destination simulée pour),England (fake destination for),53,-2,Angleterre,Grande-Bretagne,Angleterre,Etranger,POINT (-2 53),1986
1787=08=16,,"Ramier, James","Rainer, Jacques",Elisabeth,,Lee,,,860,200,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0000931N,12,Lisbonne [mais: Angleterre],A0385891,britannique,111134,"50,8","-1,2",Lee on Solent,8,1787-08-16,POINT (-1.2 50.8),Hampshire,Angleterre,Grande-Bretagne,A0394917,Angleterre (destination simulée pour),England (fake destination for),53,-2,Angleterre,Grande-Bretagne,Angleterre,Etranger,POINT (-2 53),1998
1787=06=16,,"Brookes, Thomas","Brooks, Thomas",Betzey,,Lee,,,760,80,80,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0000715N,12,Lisbonne [mais: Angleterre],A0385891,britannique,110782,"50,8","-1,2",Lee on Solent,6,1787-06-16,POINT (-1.2 50.8),Hampshire,Angleterre,Grande-Bretagne,A0394917,Angleterre (destination simulée pour),England (fake destination for),53,-2,Angleterre,Grande-Bretagne,Angleterre,Etranger,POINT (-2 53),1892
1787=05=21,,"Blyth, John",,Lark,,Lee,,,2 560,460,,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0000111N,12,Bergen en Norvège [mais: Angleterre],A0385891,britannique,110632,"50,8","-1,2",Lee on Solent,5,1787-05-21,POINT (-1.2 50.8),Hampshire,Angleterre,Grande-Bretagne,A0394917,Angleterre (destination simulée pour),England (fake destination for),53,-2,Angleterre,Grande-Bretagne,Angleterre,Etranger,POINT (-2 53),3159
1787=02=25,,"Traylor, James",,Robert et Rébeca,,Lee,,,1 720,280,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0000009N,12,Lisbonne [mais: Angleterre],A0385891,britannique,110046,"50,8","-1,2",Lee on Solent,2,1787-02-25,POINT (-1.2 50.8),Hampshire,Angleterre,Grande-Bretagne,A0394917,Angleterre (destination simulée pour),England (fake destination for),53,-2,Angleterre,Grande-Bretagne,Angleterre,Etranger,POINT (-2 53),2557
1787=02=03,1787=02=02,"Rames, James","Rainer, Jacques",Elisabeth,,Lee,,,1 260,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0000931N,12,Lisbonne [mais: Angleterre],A0385891,britannique,109901,"50,8","-1,2",Lee on Solent,2,1787-02-03,POINT (-1.2 50.8),Hampshire,Angleterre,Grande-Bretagne,A0394917,Angleterre (destination simulée pour),England (fake destination for),53,-2,Angleterre,Grande-Bretagne,Angleterre,Etranger,POINT (-2 53),2250
1787=01=22,,"Taylor, William","Traytor, WIlliam",Robert et Rébeca,Wilks,Lee,,,1 880,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0000009N,12,Lisbonne [mais: Angleterre],A0385891,britannique,109839,"50,8","-1,2",Lee on Solent,1,1787-01-22,POINT (-1.2 50.8),Hampshire,Angleterre,Grande-Bretagne,A0394917,Angleterre (destination simulée pour),England (fake destination for),53,-2,Angleterre,Grande-Bretagne,Angleterre,Etranger,POINT (-2 53),2616
1787=12=21,,"Wisemann, Ledge",,Amitié,,Burnham,,,2 800,400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0000798N,12,Lisbonne [mais: Angleterre],A0390524,britannique,111928,"51,616,667","833,333",Burnham,12,1787-12-21,POINT (0.833333 51.616667),Essex,Angleterre,Grande-Bretagne,A0394917,Angleterre (destination simulée pour),England (fake destination for),53,-2,Angleterre,Grande-Bretagne,Angleterre,Etranger,POINT (-2 53),3230
1787=01=03,,"Richmont, Pierre",,Rambler,,Burnham,,,1 600,400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0000453N,12,Lisbonne [mais: Angleterre],A0390524,britannique,109737,"51,616,667","833,333",Burnham,1,1787-01-03,POINT (0.833333 51.616667),Essex,Angleterre,Grande-Bretagne,A0394917,Angleterre (destination simulée pour),England (fake destination for),53,-2,Angleterre,Grande-Bretagne,Angleterre,Etranger,POINT (-2 53),2522
1787=12=14,,"Dyer, Jean",,Pincke,Pinck,Burnham,,,3 200,1 200,400,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0001121N,12,Lisbonne [mais: Angleterre],A0390524,britannique,111875,"51,616,667","833,333",Burnham,12,1787-12-14,POINT (0.833333 51.616667),Essex,Angleterre,Grande-Bretagne,A0394917,Angleterre (destination simulée pour),England (fake destination for),53,-2,Angleterre,Grande-Bretagne,Angleterre,Etranger,POINT (-2 53),4164
1787=12=04,,"Richmond, James",,Rambler,,Burnham,,,1 300,100,,2 000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0000453N,12,Lisbonne [mais: Angleterre],A0390524,britannique,111792,"51,616,667","833,333",Burnham,12,1787-12-04,POINT (0.833333 51.616667),Essex,Angleterre,Grande-Bretagne,A0394917,Angleterre (destination simulée pour),England (fake destination for),53,-2,Angleterre,Grande-Bretagne,Angleterre,Etranger,POINT (-2 53),3095
1787=12=04,,"Richmond, William",,Rossignol,,Burnham,,,2 940,400,40,1 000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0001145N,12,Lisbonne [mais: Angleterre],A0390524,britannique,111791,"51,616,667","833,333",Burnham,12,1787-12-04,POINT (0.833333 51.616667),Essex,Angleterre,Grande-Bretagne,A0394917,Angleterre (destination simulée pour),England (fake destination for),53,-2,Angleterre,Grande-Bretagne,Angleterre,Etranger,POINT (-2 53),3668
1787=12=04,,"Sauder, William","Sanders, William",Charmant matelot,,Burnham,,,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0003576N,12,Lisbonne [mais: Angleterre],A0390524,britannique,111788,"51,616,667","833,333",Burnham,12,1787-12-04,POINT (0.833333 51.616667),Essex,Angleterre,Grande-Bretagne,A0394917,Angleterre (destination simulée pour),England (fake destination for),53,-2,Angleterre,Grande-Bretagne,Angleterre,Etranger,POINT (-2 53),1956
1787=11=30,1787=12=01,"Wiseman, James",,Aimable Anne,,Burnham,,,2 200,200,,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0001284N,12,Lisbonne [mais: Angleterre],A0390524,britannique,111773,"51,616,667","833,333",Burnham,11,1787-11-30,POINT (0.833333 51.616667),Essex,Angleterre,Grande-Bretagne,A0394917,Angleterre (destination simulée pour),England (fake destination for),53,-2,Angleterre,Grande-Bretagne,Angleterre,Etranger,POINT (-2 53),2825
1787=11=20,,"Wyseman, Ledger",,Amitié,,Burnham,,NO MANUSCRIPT FOR THIS MONTH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0000798N,12,Lisbonne [mais: Angleterre],A0390524,britannique,111720,"51,616,667","833,333",Burnham,11,1787-11-20,POINT (0.833333 51.616667),Essex,Angleterre,Grande-Bretagne,A0394917,Angleterre (destination simulée pour),England (fake destination for),53,-2,Angleterre,Grande-Bretagne,Angleterre,Etranger,POINT (-2 53),2825
1787=11=13,,"Richmont, William",,Neyhtingate,,Burnham,,NO MANUSCRIPT FOR THIS MONTH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0001145N,12,Lisbonne [mais: Angleterre],A0390524,britannique,111683,"51,616,667","833,333",Burnham,11,1787-11-13,POINT (0.833333 51.616667),Essex,Angleterre,Grande-Bretagne,A0394917,Angleterre (destination simulée pour),England (fake destination for),53,-2,Angleterre,Grande-Bretagne,Angleterre,Etranger,POINT (-2 53),2825
1787=11=13,,"Dyer, John",,Pinck,,Burnham,,NO MANUSCRIPT FOR THIS MONTH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0001121N,12,Lisbonne [mais: Angleterre],A0390524,britannique,111680,"51,616,667","833,333",Burnham,11,1787-11-13,POINT (0.833333 51.616667),Essex,Angleterre,Grande-Bretagne,A0394917,Angleterre (destination simulée pour),England (fake destination for),53,-2,Angleterre,Grande-Bretagne,Angleterre,Etranger,POINT (-2 53),2825
1787=10=31,,"Robinson, William",,Rose,,Burnham,,,2 100,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0001614N,12,Lisbonne [mais: Angleterre],A0390524,britannique,111628,"51,616,667","833,333",Burnham,10,1787-10-31,POINT (0.833333 51.616667),Essex,Angleterre,Grande-Bretagne,A0394917,Angleterre (destination simulée pour),England (fake destination for),53,-2,Angleterre,Grande-Bretagne,Angleterre,Etranger,POINT (-2 53),2825
1787=09=27,,"Dyer, John",,Pinck,,Burnham,,NO MANUSCRIPT FOR THIS MONTH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0001121N,12,Lisbonne [mais: Angleterre],A0390524,britannique,111436,"51,616,667","833,333",Burnham,9,1787-09-27,POINT (0.833333 51.616667),Essex,Angleterre,Grande-Bretagne,A0394917,Angleterre (destination simulée pour),England (fake destination for),53,-2,Angleterre,Grande-Bretagne,Angleterre,Etranger,POINT (-2 53),2825
1787=09=20,,"Robinson, William",,Rose,,Burnham,,NO MANUSCRIPT FOR THIS MONTH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0001614N,12,Lisbonne [mais: Angleterre],A0390524,britannique,111388,"51,616,667","833,333",Burnham,9,1787-09-20,POINT (0.833333 51.616667),Essex,Angleterre,Grande-Bretagne,A0394917,Angleterre (destination simulée pour),England (fake destination for),53,-2,Angleterre,Grande-Bretagne,Angleterre,Etranger,POINT (-2 53),2825
1787=04=07,,"Bewell, Salomon",,Lyon,,Hastings,,,4 000,1 600,400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0000007N,12,Lisbonne [mais: Angleterre],A0383904,britannique,110377,"50,85","0,6",Hasting,4,1787-04-07,POINT (0.6 50.85),Sussex,Angleterre,Grande-Bretagne,A0394917,Angleterre (destination simulée pour),England (fake destination for),53,-2,Angleterre,Grande-Bretagne,Angleterre,Etranger,POINT (-2 53),4926
1787=06=18,,"Hubbart, Abraham",,Sincérité,,Douvres,,,160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0001314N,12,Lisbonne [mais: Angleterre],A0382747,britannique,110792,"51,133,333","1,3",Douvres,6,1787-06-18,POINT (1.3 51.133333),Kent,Angleterre,Grande-Bretagne,A0394917,Angleterre (destination simulée pour),England (fake destination for),53,-2,Angleterre,Grande-Bretagne,Angleterre,Etranger,POINT (-2 53),2660
1787=08=18,,"Dyer, Jean",,Oussel,Oeillet,Burnham,,,2 760,440,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0001121N,12,Lisbonne [mais: Angleterre],A0390524,britannique,111153,"51,616,667","833,333",Burnham,8,1787-08-18,POINT (0.833333 51.616667),Essex,Angleterre,Grande-Bretagne,A0394917,Angleterre (destination simulée pour),England (fake destination for),53,-2,Angleterre,Grande-Bretagne,Angleterre,Etranger,POINT (-2 53),3510
1787=08=11,,"Richmont, Samuel",,Neptune,,Burnham,,,1 600,460,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0000603N,12,Lisbonne [mais: Angleterre],A0390524,britannique,111107,"51,616,667","833,333",Burnham,8,1787-08-11,POINT (0.833333 51.616667),Essex,Angleterre,Grande-Bretagne,A0394917,Angleterre (destination simulée pour),England (fake destination for),53,-2,Angleterre,Grande-Bretagne,Angleterre,Etranger,POINT (-2 53),2837
1787=07=20,,"Dyer, John",,Pinck,,Burnham,,,440,160,120,1 500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0001121N,12,Lisbonne [mais: Angleterre],A0390524,britannique,110973,"51,616,667","833,333",Burnham,7,1787-07-20,POINT (0.833333 51.616667),Essex,Angleterre,Grande-Bretagne,A0394917,Angleterre (destination simulée pour),England (fake destination for),53,-2,Angleterre,Grande-Bretagne,Angleterre,Etranger,POINT (-2 53),2278
1787=07=11,,"Blythe, John",,Speedwell,,Burnham,,,1 860,420,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0000116N,12,Lisbonne [mais: Angleterre],A0390524,britannique,110916,"51,616,667","833,333",Burnham,7,1787-07-11,POINT (0.833333 51.616667),Essex,Angleterre,Grande-Bretagne,A0394917,Angleterre (destination simulée pour),England (fake destination for),53,-2,Angleterre,Grande-Bretagne,Angleterre,Etranger,POINT (-2 53),3258
1787=06=30,,"Dyer, John",,Pinck,Oeillet,Burnham,,,1 500,,200,20 000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0001121N,12,Lisbonne [mais: Angleterre],A0390524,britannique,110846,"51,616,667","833,333",Burnham,6,1787-06-30,POINT (0.833333 51.616667),Essex,Angleterre,Grande-Bretagne,A0394917,Angleterre (destination simulée pour),England (fake destination for),53,-2,Angleterre,Grande-Bretagne,Angleterre,Etranger,POINT (-2 53),9764
1787=05=23,,"Robinson, William",,Rose,,Burnham,,,1 880,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0001614N,12,Lisbonne [mais: Angleterre],A0390524,britannique,110649,"51,616,667","833,333",Burnham,5,1787-05-23,POINT (0.833333 51.616667),Essex,Angleterre,Grande-Bretagne,A0394917,Angleterre (destination simulée pour),England (fake destination for),53,-2,Angleterre,Grande-Bretagne,Angleterre,Etranger,POINT (-2 53),9988
1787=05=23,,"Richmont, Samuel",,Neptune,,Burnham,,,1 200,400,,3 000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0000603N,12,Lisbonne [mais: Angleterre],A0390524,britannique,110647,"51,616,667","833,333",Burnham,5,1787-05-23,POINT (0.833333 51.616667),Essex,Angleterre,Grande-Bretagne,A0394917,Angleterre (destination simulée pour),England (fake destination for),53,-2,Angleterre,Grande-Bretagne,Angleterre,Etranger,POINT (-2 53),3455
1787=05=04,,"Richmond, Samuel",,Neptune,,Burnham,,,2 200,,,2 000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0000603N,12,Lisbonne [mais: Angleterre],A0390524,britannique,110516,"51,616,667","833,333",Burnham,5,1787-05-04,POINT (0.833333 51.616667),Essex,Angleterre,Grande-Bretagne,A0394917,Angleterre (destination simulée pour),England (fake destination for),53,-2,Angleterre,Grande-Bretagne,Angleterre,Etranger,POINT (-2 53),3686
1787=04=18,,"Richmond, William",,Nightingale,,Burnham,,,3 800,140,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0001145N,12,Lisbonne [mais: Angleterre],A0390524,britannique,110452,"51,616,667","833,333",Burnham,4,1787-04-18,POINT (0.833333 51.616667),Essex,Angleterre,Grande-Bretagne,A0394917,Angleterre (destination simulée pour),England (fake destination for),53,-2,Angleterre,Grande-Bretagne,Angleterre,Etranger,POINT (-2 53),4429
1787=04=13,,"Richmond, Samuel",,Neptune,,Burnham,Hastings,,2 000,240,160,500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0000603N,12,Lisbonne [mais: Angleterre],A0390524,britannique,110416,"51,616,667","833,333",Burnham,4,1787-04-13,POINT (0.833333 51.616667),Essex,Angleterre,Grande-Bretagne,A0394917,Angleterre (destination simulée pour),England (fake destination for),53,-2,Angleterre,Grande-Bretagne,Angleterre,Etranger,POINT (-2 53),2909
